track_id,duration,name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name,album_release_date,artist_id,artist_name
0WWhXMnpzziHpLMRstOB5y,98080,"Out of My Head, Into My Bed",27,0.337,0.932,-3.034,0.0497,0.045,0.286,0.134,0.439,87.545,5b7qKBq41jJTtxnahy65Zg,Teenage Hate / Fuck Elvis Here's the Reatards,2011-05-31,5i0ZzZvt5gxRZk2RitowCw,Reatards
7oJhEI3HN0DUPflexZT8SQ,85040,Stacye,26,0.352,0.965,-2.055,0.0584,0.626,0.881,0.261,0.224,103.058,5b7qKBq41jJTtxnahy65Zg,Teenage Hate / Fuck Elvis Here's the Reatards,2011-05-31,5i0ZzZvt5gxRZk2RitowCw,Reatards
2TWY7WrxZvSohs4kb9BagM,109120,Blew My Mind,23,0.295,0.79,-4.576,0.0496,0.315,0.201,0.356,0.695,150.646,0F8YjZbCVLNynjdbz9cAOa,"Grown up, Fucked Up",2015-08-21,5i0ZzZvt5gxRZk2RitowCw,Reatards
28ThvSqqkqw3aiiImbOfJ6,91733,Heart of Chrome,22,0.368,0.843,-5.494,0.0364,0.0177,0.359,0.184,0.514,96.496,0F8YjZbCVLNynjdbz9cAOa,"Grown up, Fucked Up",2015-08-21,5i0ZzZvt5gxRZk2RitowCw,Reatards
0plSYNOwB4Cg1eWWke18N9,97160,I Love Living,21,0.211,0.952,-1.844,0.0724,0.652,0.922,0.134,0.0738,97.802,5b7qKBq41jJTtxnahy65Zg,Teenage Hate / Fuck Elvis Here's the Reatards,2011-05-31,5i0ZzZvt5gxRZk2RitowCw,Reatards
5hcVwEQy4sgFNWBr0MiEiv,171666,When I Get Mad,21,0.194,0.98,-2.885,0.152,0.833,0.804,0.185,0.662,157.745,5b7qKBq41jJTtxnahy65Zg,Teenage Hate / Fuck Elvis Here's the Reatards,2011-05-31,5i0ZzZvt5gxRZk2RitowCw,Reatards
0GnmxVxVdgUA7ieDblewWp,76386,Lick on My Leather,19,0.341,0.902,-4.67,0.0484,0.142,0.0431,0.0911,0.534,106.463,0F8YjZbCVLNynjdbz9cAOa,"Grown up, Fucked Up",2015-08-21,5i0ZzZvt5gxRZk2RitowCw,Reatards
78RguCKN9nIyDicTSk3Wuu,83813,Sick When I See,18,0.37,0.961,-3.663,0.0638,0.6,0.0117,0.332,0.237,94.892,0F8YjZbCVLNynjdbz9cAOa,"Grown up, Fucked Up",2015-08-21,5i0ZzZvt5gxRZk2RitowCw,Reatards
6XfqNu2dU3wktZTrRPVEv5,76360,I Gotta Rock 'n' Roll,18,0.222,0.988,-2.819,0.154,0.465,0.902,0.25,0.0615,109.794,5b7qKBq41jJTtxnahy65Zg,Teenage Hate / Fuck Elvis Here's the Reatards,2011-05-31,5i0ZzZvt5gxRZk2RitowCw,Reatards
5GvCX8WNlOmu5eKzRofCC5,302733,The Ecstacy Once Told,45,0.489,0.456,-9.021,0.0267,0.0291,0.235,0.173,0.289,80.066,2sMkNONY54DO4nTuSOX1av,Our Days Mind the Tyme,2010-02-22,5wWOMGR3Im6cDmoTRHD998,The Dolly Rocker Movement
5LZMz1dDvIBpYwlHm3G67H,292360,The Only One,44,0.327,0.668,-10.229,0.0287,0.000729,0.0124,0.0861,0.293,152.353,2sMkNONY54DO4nTuSOX1av,Our Days Mind the Tyme,2010-02-22,5wWOMGR3Im6cDmoTRHD998,The Dolly Rocker Movement
3UCTDQg9MoXEmmoKWpMjQG,151453,Sold for Sinners,38,0.415,0.876,-7.995,0.0416,0.000552,9.92e-05,0.104,0.727,141.173,2sMkNONY54DO4nTuSOX1av,Our Days Mind the Tyme,2010-02-22,5wWOMGR3Im6cDmoTRHD998,The Dolly Rocker Movement
33fGRynaMpuVglKilqqhPz,198133,Coffin Love,36,0.483,0.56,-8.388,0.0311,0.004,0.00114,0.0998,0.389,122.245,2sMkNONY54DO4nTuSOX1av,Our Days Mind the Tyme,2010-02-22,5wWOMGR3Im6cDmoTRHD998,The Dolly Rocker Movement
2QAa9F7w9KXmlLt9b7uHSJ,336960,Enjoy a Paranoia,35,0.178,0.487,-8.416,0.0298,0.0119,0.1,0.0807,0.189,78.685,2sMkNONY54DO4nTuSOX1av,Our Days Mind the Tyme,2010-02-22,5wWOMGR3Im6cDmoTRHD998,The Dolly Rocker Movement
0H7W7x7KmWLqEzewxLQWFs,167400,Our Brave New World,32,0.496,0.75,-7.467,0.0293,0.00738,0.00741,0.107,0.434,125.0,2sMkNONY54DO4nTuSOX1av,Our Days Mind the Tyme,2010-02-22,5wWOMGR3Im6cDmoTRHD998,The Dolly Rocker Movement
5cat8QIfqrwIEJul8xHwOg,223973,Your Side of Town,30,0.517,0.76,-7.093,0.0303,0.0159,0.0215,0.115,0.61,113.189,7ttF6Y4iHZWKK93ld2smjB,Your Side of Town,2013-04-01,5wWOMGR3Im6cDmoTRHD998,The Dolly Rocker Movement
6Ls9OZOyVGO4NEqEsZM7C4,225426,Memory Layne,29,0.395,0.832,-7.075,0.0367,0.00425,0.000436,0.241,0.166,111.628,2sMkNONY54DO4nTuSOX1av,Our Days Mind the Tyme,2010-02-22,5wWOMGR3Im6cDmoTRHD998,The Dolly Rocker Movement
4M3bcYVh88vMBZieefbSsg,155200,Silently We Sung,27,0.502,0.809,-7.875,0.0337,0.00804,0.00177,0.263,0.848,119.665,7ttF6Y4iHZWKK93ld2smjB,Your Side of Town,2013-04-01,5wWOMGR3Im6cDmoTRHD998,The Dolly Rocker Movement
5f6M3pwbgORKKSEKJpjdfa,197466,A Sound for Two,26,0.519,0.588,-7.837,0.0246,0.273,3.96e-06,0.147,0.889,76.363,2sMkNONY54DO4nTuSOX1av,Our Days Mind the Tyme,2010-02-22,5wWOMGR3Im6cDmoTRHD998,The Dolly Rocker Movement
2OWzR8QoH7KaLtiN65v32x,195693,Hard To Say I'm Sorry (feat. Peter Cetera),56,0.537,0.413,-9.949,0.0366,0.604,0.0,0.16,0.22,127.77,0OMxYaCIggV2z8aOKbGbEk,Az Yet,1996-10-27,4UGMQyNcbGHYg5CDMKkSw3,Az Yet
2mj1Z5bqu0UfW4o4a7UxpW,269026,Last Night,53,0.555,0.543,-8.874,0.0272,0.428,0.0,0.105,0.359,164.021,0OMxYaCIggV2z8aOKbGbEk,Az Yet,1996-10-27,4UGMQyNcbGHYg5CDMKkSw3,Az Yet
1sMzwBZXjo07llRILr6vTK,268706,I Don't Want to Be Lonely,34,0.391,0.344,-10.503,0.0317,0.663,0.0,0.0843,0.135,62.273,0OMxYaCIggV2z8aOKbGbEk,Az Yet,1996-10-27,4UGMQyNcbGHYg5CDMKkSw3,Az Yet
5QNsSqBYFcm1BjcigtiwgE,269733,Every Woman,33,0.589,0.441,-8.649,0.0265,0.154,0.0,0.101,0.315,107.926,5HTBR75IKGcmwkgT1XXXmG,Kingdom Come - The Soundtrack,2001-04-03,4UGMQyNcbGHYg5CDMKkSw3,Az Yet
3V9NOaeKxD1L1Ba6BaNvpn,271040,Saved for Someone Else,29,0.644,0.332,-11.582,0.0246,0.495,7.44e-05,0.0808,0.299,80.658,0OMxYaCIggV2z8aOKbGbEk,Az Yet,1996-10-27,4UGMQyNcbGHYg5CDMKkSw3,Az Yet
6fYLfQlb82h8U7uDKM5fyN,266626,That's All I Want,27,0.688,0.39,-9.705,0.0282,0.351,0.0,0.088,0.346,131.202,0OMxYaCIggV2z8aOKbGbEk,Az Yet,1996-10-27,4UGMQyNcbGHYg5CDMKkSw3,Az Yet
4dQq4MRG0oD5A5lqvbrfza,226560,Through My Heart - (The Arrow),26,0.469,0.334,-10.644,0.0407,0.359,0.0,0.0899,0.157,149.481,0OMxYaCIggV2z8aOKbGbEk,Az Yet,1996-10-27,4UGMQyNcbGHYg5CDMKkSw3,Az Yet
64dvWPoLvnlj25HVSA5c2V,274693,Inseparable Lovers,26,0.509,0.621,-7.298,0.0476,0.33,0.0,0.0826,0.375,167.689,0OMxYaCIggV2z8aOKbGbEk,Az Yet,1996-10-27,4UGMQyNcbGHYg5CDMKkSw3,Az Yet
6b6B9mqWwHRX93SYSluoDb,240960,Care for Me,26,0.7,0.42,-8.146,0.0255,0.184,0.0,0.0682,0.35,121.504,0OMxYaCIggV2z8aOKbGbEk,Az Yet,1996-10-27,4UGMQyNcbGHYg5CDMKkSw3,Az Yet
3DZyoDVFPpQLNqBFd0UpM8,253773,Every Little Bit of My Heart,23,0.742,0.727,-8.58,0.0608,0.268,0.0,0.096,0.719,92.009,0OMxYaCIggV2z8aOKbGbEk,Az Yet,1996-10-27,4UGMQyNcbGHYg5CDMKkSw3,Az Yet
4BqTtdvNR0MrVmeJLhE4sV,267225,Suddenly,28,0.522,0.825,-5.051,0.0455,0.0837,5.84e-05,0.104,0.591,126.776,3JlGxNPdnorVRS3ZKtm0ZW,Nothing Touches Me,2015-03-13,7FbzGvWpjaY6o3AkdWoZVO,British India
0ZOsChsUAuN6g0qbTfOvXF,266289,I Can Make You Love Me,32,0.298,0.831,-5.143,0.0917,0.00116,0.000218,0.0931,0.267,119.447,6LhwJtE1m1AolHHXz7nSj9,Controller,2013-03-22,7FbzGvWpjaY6o3AkdWoZVO,British India
3uo4MXzfkjhGrIpuLb62Qz,227150,Wrong Direction,23,0.308,0.86,-3.792,0.0551,0.00288,0.0,0.428,0.499,156.595,3JlGxNPdnorVRS3ZKtm0ZW,Nothing Touches Me,2015-03-13,7FbzGvWpjaY6o3AkdWoZVO,British India
2SAbIjqqT72aCj1x8ZWY6k,216600,I Said I'm Sorry,21,0.496,0.753,-4.91,0.0284,0.000114,0.0,0.0516,0.182,126.901,3kB4X5wGYa0lP2LnUQLnKX,Thieves,2012-10-01,7FbzGvWpjaY6o3AkdWoZVO,British India
37pNAqzYgYm5BYklUorIew,237920,Vanilla,25,0.145,0.81,-4.96,0.0503,4.64e-05,0.000202,0.0959,0.234,173.791,76tJsUr6L0CjaHoab2202f,Avalanche,2010-04-30,7FbzGvWpjaY6o3AkdWoZVO,British India
1qHh6BAX2OGUPhBHppFKr6,236987,Summer Forgive Me,17,0.347,0.964,-3.686,0.0955,0.000112,0.0199,0.0939,0.336,130.898,6LhwJtE1m1AolHHXz7nSj9,Controller,2013-03-22,7FbzGvWpjaY6o3AkdWoZVO,British India
5Fz36I4oW2hI7n1AOX8Jjt,217773,Tie Up My Hands,10,0.476,0.868,-4.05,0.0432,0.00128,0.0,0.111,0.727,139.281,78OQFqcU2885Ve7IfSW6Ga,Guillotine,2012-10-01,7FbzGvWpjaY6o3AkdWoZVO,British India
2U84EfNgdhbTDR08eLPDlm,202885,Precious,12,0.419,0.967,-3.359,0.0803,2.4e-05,9.73e-06,0.503,0.412,128.96,2gFXMGtSf1zoQIvIbVxrb5,Forgetting The Future,2017-09-22,7FbzGvWpjaY6o3AkdWoZVO,British India
7M4y3M1Nwpjb5Kqp2dJ2Vl,209360,God Is Dead (Meet The Kids),13,0.445,0.822,-4.767,0.0313,0.000767,4.08e-06,0.0833,0.302,125.488,3kB4X5wGYa0lP2LnUQLnKX,Thieves,2012-10-01,7FbzGvWpjaY6o3AkdWoZVO,British India
59xolS0pIGRsVCjXGXjZWr,235165,I Thought We Knew Each Other,13,0.298,0.918,-4.913,0.059,0.0988,2.16e-05,0.131,0.613,166.014,3hZMPhdfUE313DnfAWiGy9,I Thought We Knew Each Other,2016-09-09,7FbzGvWpjaY6o3AkdWoZVO,British India
3W0lWbaDU7m0qEJWYmT1qQ,281640,It's Only the Beginning,17,0.556,0.685,-9.954,0.0355,0.0239,1.18e-06,0.31,0.661,137.909,5wdZaVtf57WlFkp77vkGg8,Aussie BBQ,2023-02-03,3l1Tuoqd0JXoaOrAiOyrB0,Deborah Conway
3SlPal4Eu1JHNj6yubeziF,244400,Alive and Brilliant,24,0.579,0.576,-9.094,0.0449,0.0963,9.59e-06,0.116,0.746,157.901,77ixK1VMZ0o4SEzrq9zvZy,Bitch Epic,1993-11-01,3l1Tuoqd0JXoaOrAiOyrB0,Deborah Conway
26fYWzCJtS7tXgFJjgMsIF,283026,Release Me,4,0.344,0.542,-8.612,0.0291,0.0634,4.18e-05,0.173,0.458,183.027,04fkvP0Ydq1tqdVpIysWtZ,90's Women,2020-04-03,3l1Tuoqd0JXoaOrAiOyrB0,Deborah Conway
3qdtTStecT4Ul5Nt6th8dA,214560,Today I Am a Daisy,14,0.664,0.622,-10.079,0.052,0.206,0.0,0.0527,0.901,119.948,77ixK1VMZ0o4SEzrq9zvZy,Bitch Epic,1993-11-01,3l1Tuoqd0JXoaOrAiOyrB0,Deborah Conway
5OgSnKiEuLccPsayjrgDPn,330173,She Prefers Fire,10,0.439,0.267,-13.7,0.0323,0.379,4.65e-06,0.106,0.0705,128.832,77ixK1VMZ0o4SEzrq9zvZy,Bitch Epic,1993-11-01,3l1Tuoqd0JXoaOrAiOyrB0,Deborah Conway
5x5WjX9hKXGKMzEYdu52IT,231226,Im Not Satisfied,8,0.276,0.438,-10.328,0.031,0.00729,3.23e-05,0.16,0.268,82.983,77ixK1VMZ0o4SEzrq9zvZy,Bitch Epic,1993-11-01,3l1Tuoqd0JXoaOrAiOyrB0,Deborah Conway
1cuVOjiHwpycY5boeINCkG,324800,Fallen Star,7,0.684,0.669,-10.951,0.0391,0.498,0.364,0.143,0.914,92.022,3Fpg8UgcH9TF76TkcqSGG3,The Words of Men,2019-02-15,3l1Tuoqd0JXoaOrAiOyrB0,Deborah Conway
33F4YD7NqnzZdMykvAzUr9,268466,Madame Butterfly Is in Trouble,7,0.437,0.552,-8.929,0.0279,0.00715,0.0,0.093,0.533,159.762,77ixK1VMZ0o4SEzrq9zvZy,Bitch Epic,1993-11-01,3l1Tuoqd0JXoaOrAiOyrB0,Deborah Conway
024kKRf8OYlz73LC8mfCBB,223666,Consider This,7,0.562,0.83,-7.867,0.0503,0.0127,1.12e-06,0.0777,0.724,129.144,77ixK1VMZ0o4SEzrq9zvZy,Bitch Epic,1993-11-01,3l1Tuoqd0JXoaOrAiOyrB0,Deborah Conway
4GDEzIx7u4pXp5OOzCKO2f,318720,I Need to Complain,6,0.477,0.903,-8.077,0.0695,0.147,0.00264,0.174,0.76,183.876,3Fpg8UgcH9TF76TkcqSGG3,The Words of Men,2019-02-15,3l1Tuoqd0JXoaOrAiOyrB0,Deborah Conway
3nlz38CTnAhzvDE8RHDvcL,318666,Angel,41,0.625,0.333,-14.941,0.0404,0.19,0.0,0.0569,0.566,147.61,2DbDaQpyLnMdjO8SCqBrlB,Sharp,1987-01-01,1EIgKOrzyOQRB3l43EfymN,Angela Winbush
4F1tAMQ2X3NNNVdSMl1pOl,369106,Treat U Rite,34,0.727,0.698,-8.3,0.0388,0.257,0.0,0.111,0.862,95.275,4jnhq3w6rYmmnsXHNUB1hS,Angela Winbush,1994-02-22,1EIgKOrzyOQRB3l43EfymN,Angela Winbush
0Hz68aBE2n8QncBDkRjooE,305506,Lay Your Troubles Down,16,0.621,0.483,-12.38,0.0396,0.75,0.000221,0.0906,0.713,88.574,44Y5ZMF9mD6ELttcZJbg0V,Summer Disco Hits,2022-07-31,1EIgKOrzyOQRB3l43EfymN,Angela Winbush
3kKyvssCbSu2fXEamID5vJ,389240,Keep Turnin' Me On,32,0.612,0.61,-8.39,0.0677,0.155,2.43e-05,0.0987,0.64,79.477,4jnhq3w6rYmmnsXHNUB1hS,Angela Winbush,1994-02-22,1EIgKOrzyOQRB3l43EfymN,Angela Winbush
36pLwzwWlpXzPq6LoJ4ZWT,316560,Hello Beloved,29,0.653,0.499,-7.663,0.0342,0.436,1.21e-06,0.326,0.229,123.121,5YJPlgAqJynyl9PiTHQkaY,Greatest Love Songs,2003,1EIgKOrzyOQRB3l43EfymN,Angela Winbush
1RjN8Ha0PIqtnztdSqRZeT,322440,Baby Hold On,24,0.506,0.414,-10.815,0.038,0.405,2.06e-05,0.0626,0.202,137.054,4jnhq3w6rYmmnsXHNUB1hS,Angela Winbush,1994-02-22,1EIgKOrzyOQRB3l43EfymN,Angela Winbush
28snWiFMoHq400UZ0EMDaT,389493,I've Learned To Respect (The Power Of Love),16,0.57,0.598,-6.466,0.0418,0.404,0.0,0.194,0.488,130.635,5YJPlgAqJynyl9PiTHQkaY,Greatest Love Songs,2003,1EIgKOrzyOQRB3l43EfymN,Angela Winbush
1L8Xlb7XmoQ4FB666LT8fV,342106,You Had A Good Girl,20,0.686,0.325,-14.062,0.041,0.129,0.0,0.0902,0.653,130.383,2DbDaQpyLnMdjO8SCqBrlB,Sharp,1987-01-01,1EIgKOrzyOQRB3l43EfymN,Angela Winbush
77HxzCVve37U0XmkRMBq34,344373,Too Good to Let You Go,20,0.625,0.563,-6.98,0.0399,0.344,0.0,0.218,0.599,135.795,4jnhq3w6rYmmnsXHNUB1hS,Angela Winbush,1994-02-22,1EIgKOrzyOQRB3l43EfymN,Angela Winbush
1JUSgpFoJ8QeQnw0YGMHVO,337493,You're My Everything,19,0.65,0.554,-10.283,0.0883,0.44,6.4e-05,0.108,0.678,81.743,4jnhq3w6rYmmnsXHNUB1hS,Angela Winbush,1994-02-22,1EIgKOrzyOQRB3l43EfymN,Angela Winbush
0d3MNrePFGENAawn9UuMOo,208236,A Little Love - Radio Edit,37,0.723,0.948,-4.783,0.0579,0.049,3.26e-05,0.184,0.961,117.549,7yy7NUPzf23EnXciOrhluZ,A Little Love,1982-01-01,6f34Vi3DFJap7eJMDbpzEG,Aurra
39tyQ5UufSlLOM22jAnYsL,391266,"Are You Single? - 12"" Version",32,0.793,0.75,-11.361,0.0667,0.0888,0.0478,0.125,0.92,107.849,6I95lumVB0K7sCSHhTS8ZN,Anthology Vol. 1,1980,6f34Vi3DFJap7eJMDbpzEG,Aurra
7gjeGtQzlSQXfaWntwAAdK,236266,You And Me Tonight,33,0.869,0.546,-13.158,0.342,0.116,1.53e-05,0.0451,0.964,109.058,7s2dc2FY2JAgTMIAVVxalJ,Methods Of Dance (Electronica & Leftfield ‘73-‘87),2013-01-01,6f34Vi3DFJap7eJMDbpzEG,Aurra
3erdph0wUqaMiE99sdrBU5,385760,Make Up Your Mind,31,0.749,0.596,-11.059,0.0594,0.11,0.000124,0.0497,0.922,116.529,6I95lumVB0K7sCSHhTS8ZN,Anthology Vol. 1,1980,6f34Vi3DFJap7eJMDbpzEG,Aurra
6TyPeZdVWsgnCqHS6azkv5,353306,Baby Love,29,0.766,0.721,-8.884,0.0467,0.0305,9.27e-05,0.0887,0.716,109.095,59mwpuFNItrOg2gAbmdKEJ,Live and Let Live,1983-01-01,6f34Vi3DFJap7eJMDbpzEG,Aurra
1iuP8uxFfScBFYoT8Km69l,406506,"Checking You Out - 12"" Mix",15,0.848,0.511,-11.103,0.0667,0.0474,0.00874,0.0781,0.787,115.158,6I95lumVB0K7sCSHhTS8ZN,Anthology Vol. 1,1980,6f34Vi3DFJap7eJMDbpzEG,Aurra
6avNBU8cdaICX5wDd2cINn,321533,Such a Feeling,20,0.767,0.784,-6.8,0.0592,0.153,1.66e-05,0.0557,0.708,108.005,59mwpuFNItrOg2gAbmdKEJ,Live and Let Live,1983-01-01,6f34Vi3DFJap7eJMDbpzEG,Aurra
7KkFTAipLSnAkalIXJoH3d,275333,Send Your Love,16,0.855,0.652,-8.59,0.0409,0.276,0.000205,0.0765,0.952,115.28,4EqzYJsEmWDMfLQfVJURRB,Send Your Love,1981,6f34Vi3DFJap7eJMDbpzEG,Aurra
0beNtjl66xhSU1YUx2Kf0Y,213133,Keep Doing It Right,15,0.757,0.866,-7.245,0.0691,0.0586,7.23e-06,0.174,0.923,112.758,4EqzYJsEmWDMfLQfVJURRB,Send Your Love,1981,6f34Vi3DFJap7eJMDbpzEG,Aurra
2wQtkknwKSjKxzgtRZ2bSM,292426,Live and Let Live,14,0.743,0.678,-8.297,0.0497,0.151,0.0,0.0699,0.733,102.135,59mwpuFNItrOg2gAbmdKEJ,Live and Let Live,1983-01-01,6f34Vi3DFJap7eJMDbpzEG,Aurra
085diW9d1iWe9qeNQiDYOw,142773,Soul Finger,46,0.736,0.462,-15.0,0.031,0.142,0.836,0.231,0.859,115.845,55E0BKK84Zv6x5y7j8BGTk,Soul Finger,1992-05-08,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays
68oL33xGl9GsUhDSTCXCrD,230666,Hit And Run,47,0.845,0.44,-10.219,0.0328,0.31,3.7e-06,0.0431,0.968,112.43,7khkrE7is3WcErPbSMwYpg,The Best Of The Bar-Kays,1993-01-01,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays
1pZlO1V8RgQFHUKDLOPguT,384640,Too Hot To Stop (Pt. 1),44,0.757,0.645,-13.641,0.0726,0.116,0.00157,0.148,0.859,102.76,7khkrE7is3WcErPbSMwYpg,The Best Of The Bar-Kays,1993-01-01,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays
7jQXYaNA782iophb5GzFuP,288960,Freakshow on the Dance Floor,44,0.868,0.83,-8.101,0.0573,0.102,0.0509,0.0432,0.966,130.558,7vBTwTT9MZ2JLzY4yahWDS,Greatest Hits,2008-04-22,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays
6mb69VeCGjhabqZDaws0gP,223706,Too Hot To Stop - Pt. 1,45,0.681,0.872,-6.116,0.0748,0.168,0.00269,0.135,0.92,102.126,3Hz9OiLdXkoltROdoKWbct,D.J. Masters: Slammin' Jams,2001-02-27,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays
3dgMPpTQJ9Y91TkB072ZN3,492600,Holy Ghost,42,0.7,0.956,-7.61,0.0709,0.214,0.747,0.0742,0.795,107.743,7vBTwTT9MZ2JLzY4yahWDS,Greatest Hits,2008-04-22,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays
2Q9ED4G5mwlAaxvmkYmvLJ,347560,Anticipation,32,0.663,0.492,-10.983,0.0443,0.556,1.3e-05,0.114,0.731,146.96,0ma0R91MtPMQ7mFj5OgY9j,Propositions,1982-01-01,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays
71QR6JoF634Mq8Hua8Eqjj,339293,Too Hot To Stop (Pt. 1),23,0.751,0.849,-4.299,0.13,0.0288,0.0155,0.0936,0.616,101.201,4dR1oUJ2cJAhAvCub9vWrc,The Bar-Kays All Time Greatest,1998,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays
3OW48hHrhnd1yjIkPWmnFb,287933,Running In And Out Of My Life,35,0.494,0.795,-7.635,0.0376,0.0423,0.0,0.0488,0.341,133.859,1qxa6VbQVlc4PHelzTGXFo,Injoy,1979,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays
0wwuKWaqLEg515UQPUp3HB,206933,Attitudes,33,0.743,0.435,-16.387,0.0824,0.0174,0.0011,0.0337,0.843,73.191,7khkrE7is3WcErPbSMwYpg,The Best Of The Bar-Kays,1993-01-01,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays
3El7TaDvsWTBXJaFHsvtzv,120312,Break Your Neck,17,0.282,0.966,-4.218,0.0764,0.00027,0.00669,0.0932,0.398,157.76,4jTXQARqXaBGxKDTGs0uBv,Chinese Burn,2023-04-07,3rSocSuidLr6PIIFA9C2G7,The Len Price 3
7LJ9KxZVpZbxj5TpRr4fkv,178395,Swing Like a Monkey,14,0.484,0.812,-6.293,0.0299,0.0166,4.79e-06,0.164,0.832,137.079,5lVkPnOu84My7gbtbRuk4Q,Nobody Knows,2014-02-03,3rSocSuidLr6PIIFA9C2G7,The Len Price 3
0ttpCIs5GXSUH9FhOTg8Fy,104025,Dorolea,15,0.295,0.965,-2.195,0.0719,0.00918,4.13e-05,0.401,0.803,159.757,4jTXQARqXaBGxKDTGs0uBv,Chinese Burn,2023-04-07,3rSocSuidLr6PIIFA9C2G7,The Len Price 3
5IzaCI0YJOhaiK13CGVtX9,125513,She Came from Out of the Sun,14,0.217,0.791,-9.535,0.0505,5.04e-05,0.184,0.181,0.6,155.369,6KwiZKMQ99Sqx5RSiRPas3,Ip Dip Do,2022-03-18,3rSocSuidLr6PIIFA9C2G7,The Len Price 3
1la2vyh1QyZbdqrLccs8Hb,146453,Waiting for the Trouble to Come,12,0.329,0.644,-10.314,0.0346,3.93e-05,0.845,0.338,0.632,133.746,6KwiZKMQ99Sqx5RSiRPas3,Ip Dip Do,2022-03-18,3rSocSuidLr6PIIFA9C2G7,The Len Price 3
67dBitwwZdYLnAKOkPHWCa,141720,If I Ain't Got You,11,0.246,0.968,-2.52,0.12,0.0489,0.00237,0.385,0.414,157.761,2m1gRFJF4yWAwX4quC4do2,Rentacrowd,2007-01-31,3rSocSuidLr6PIIFA9C2G7,The Len Price 3
03tkFxkZlvyoFzeVVEbIRI,96786,I Can't Hear a Thing,12,0.163,0.775,-8.609,0.0468,7.81e-06,0.22,0.35,0.788,159.655,6KwiZKMQ99Sqx5RSiRPas3,Ip Dip Do,2022-03-18,3rSocSuidLr6PIIFA9C2G7,The Len Price 3
4HbeDFCY0q81NSomU8ahTn,121640,Christian in the Desert,9,0.309,0.896,-2.338,0.066,0.000323,0.0053,0.11,0.758,171.231,1TX5PYhwHHxz3SF5hW20UL,Chinese Burn,2007-01-31,3rSocSuidLr6PIIFA9C2G7,The Len Price 3
01UxpiMhq2PDOQWTLwB4hc,100173,Ready to Cry,11,0.208,0.857,-8.576,0.0636,0.000282,0.314,0.188,0.478,167.163,6KwiZKMQ99Sqx5RSiRPas3,Ip Dip Do,2022-03-18,3rSocSuidLr6PIIFA9C2G7,The Len Price 3
5LeQzHTYd4SBCAOnecUv4u,136317,Rentacrowd,11,0.252,0.972,-2.384,0.0624,0.0371,0.0,0.226,0.645,166.416,2m1gRFJF4yWAwX4quC4do2,Rentacrowd,2007-01-31,3rSocSuidLr6PIIFA9C2G7,The Len Price 3
53EYBjAEncUhV6X9DuJUBd,206893,Take Me Back,39,0.444,0.738,-9.124,0.0405,0.00158,9.47e-06,0.121,0.363,111.95,7AszIyfkX9nTYs6Md4tBhh,Greatest Hits,1992-03-05,3IJFGnsUboabVEbJz1UR91,Noiseworks
3bmgkdM9DOmaby60QvQiLc,233333,No Lies,38,0.565,0.892,-7.994,0.0721,0.00645,0.0863,0.0907,0.345,101.718,7AszIyfkX9nTYs6Md4tBhh,Greatest Hits,1992-03-05,3IJFGnsUboabVEbJz1UR91,Noiseworks
2eUti8nnlkS1ONLH45QF3J,303533,Touch,36,0.378,0.922,-8.903,0.0728,0.00177,0.753,0.247,0.0853,116.179,7AszIyfkX9nTYs6Md4tBhh,Greatest Hits,1992-03-05,3IJFGnsUboabVEbJz1UR91,Noiseworks
6xlUV5g14fO1ETupfhyWvg,203426,Hot Chilli Woman,43,0.466,0.993,-6.476,0.11,0.0794,0.00017,0.144,0.253,157.065,59dhX8TfwFjOWu9yxxgrOM,Love Versus Money,1991-02-11,3IJFGnsUboabVEbJz1UR91,Noiseworks
4DhEYYswzn8IOK3aTmw9PU,199496,Heart & Soul,35,0.361,0.875,-6.045,0.0572,5.27e-05,0.000204,0.157,0.271,142.973,5w6QDmb7oSBi8h2Rek9Rmu,Evolution,2022-11-11,3IJFGnsUboabVEbJz1UR91,Noiseworks
7BZVYFjEtFHTE4zqJFHWYz,212120,In My Youth,20,0.562,0.732,-8.018,0.0331,0.123,0.0472,0.0827,0.477,102.109,7AszIyfkX9nTYs6Md4tBhh,Greatest Hits,1992-03-05,3IJFGnsUboabVEbJz1UR91,Noiseworks
74NJto3vGf5S55pdieARSi,264253,Love Somebody,21,0.524,0.886,-8.944,0.0573,0.00024,0.0108,0.26,0.413,127.592,7AszIyfkX9nTYs6Md4tBhh,Greatest Hits,1992-03-05,3IJFGnsUboabVEbJz1UR91,Noiseworks
